PC1,PC2,PC3,Preferred.Name,ER.Activity,Class_Info
-0.527564274,-1.668509578,-0.130457126,Diethylstilbestrol,Strong Agonist,0
-0.439782418,-1.777072443,-0.146642779,Diethylstilbestrol,Strong Agonist,0
-0.280736891,-1.899084673,-0.147720283,Diethylstilbestrol,Strong Agonist,0
-0.171553164,-1.997083237,-0.165331755,Diethylstilbestrol,Strong Agonist,0
0.01203693,-2.078728798,-0.202526586,Diethylstilbestrol,Strong Agonist,0
0.138987609,-2.154243992,-0.194149817,Diethylstilbestrol,Strong Agonist,0
0.306689965,-2.245302603,-0.216259908,Diethylstilbestrol,Strong Agonist,0
0.416813268,-2.275838575,-0.202551964,Diethylstilbestrol,Strong Agonist,0
0.594693409,-2.412046377,-0.129213981,Diethylstilbestrol,Strong Agonist,0
0.782337984,-2.497506314,-0.132051445,Diethylstilbestrol,Strong Agonist,0
0.93577887,-2.609724689,-0.199460338,Diethylstilbestrol,Strong Agonist,0
1.078226006,-2.730337707,-0.133186054,Diethylstilbestrol,Strong Agonist,0
1.204899633,-2.803644115,-0.135420828,Diethylstilbestrol,Strong Agonist,0
1.323230905,-2.928522887,-0.107980309,Diethylstilbestrol,Strong Agonist,0
-7.25021766,3.118040782,-0.82579414,Diethylstilbestrol,Strong Agonist,0
-7.112206564,3.029054777,-0.820629449,Diethylstilbestrol,Strong Agonist,0
-6.918868853,2.891510056,-0.749432606,Diethylstilbestrol,Strong Agonist,0
-6.770971504,2.777883981,-0.765005368,Diethylstilbestrol,Strong Agonist,0
-6.529561277,2.631244921,-0.79210313,Diethylstilbestrol,Strong Agonist,0
-6.402893964,2.555084918,-0.81721909,Diethylstilbestrol,Strong Agonist,0
-6.25238818,2.443777773,-0.783444059,Diethylstilbestrol,Strong Agonist,0
-6.153806431,2.302940973,-0.862540277,Diethylstilbestrol,Strong Agonist,0
-6.021613469,2.171680221,-0.818056486,Diethylstilbestrol,Strong Agonist,0
-5.82453052,1.836661038,-0.792032464,Diethylstilbestrol,Strong Agonist,0
-5.674411043,1.810333656,-0.814512026,Diethylstilbestrol,Strong Agonist,0
-5.531789321,1.777703511,-0.804232765,Diethylstilbestrol,Strong Agonist,0
-5.293668836,1.536758262,-0.734452608,Diethylstilbestrol,Strong Agonist,0
-5.125324785,1.298098704,-0.701785699,Diethylstilbestrol,Strong Agonist,0
-4.982861161,1.159805294,-0.728620453,Diethylstilbestrol,Strong Agonist,0
-4.86754236,1.04418486,-0.691987236,Diethylstilbestrol,Strong Agonist,0
-4.738894447,0.95226211,-0.669895811,Diethylstilbestrol,Strong Agonist,0
-4.615821538,0.81087791,-0.708538785,Diethylstilbestrol,Strong Agonist,0
-4.486723686,0.609469878,-0.623390626,Diethylstilbestrol,Strong Agonist,0
-4.361926425,0.491365819,-0.624335283,Diethylstilbestrol,Strong Agonist,0
-4.194051105,0.327327218,-0.599459794,Diethylstilbestrol,Strong Agonist,0
-4.116332504,0.300588319,-0.604882389,Diethylstilbestrol,Strong Agonist,0
-4.002231209,0.103406471,-0.532178703,Diethylstilbestrol,Strong Agonist,0
-3.873414397,-0.093930745,-0.445275361,Diethylstilbestrol,Strong Agonist,0
-3.768705009,-0.161275546,-0.497549151,Diethylstilbestrol,Strong Agonist,0
-3.631298144,-0.254052034,-0.487324793,Diethylstilbestrol,Strong Agonist,0
-3.503365732,-0.367582085,-0.496563895,Diethylstilbestrol,Strong Agonist,0
-3.289560228,-0.699962536,-0.51195255,Diethylstilbestrol,Strong Agonist,0
-3.101025727,-0.845735479,-0.494301663,Diethylstilbestrol,Strong Agonist,0
-2.938127717,-1.001688135,-0.465198776,Diethylstilbestrol,Strong Agonist,0
-2.712997756,-1.135180223,-0.498062242,Diethylstilbestrol,Strong Agonist,0
-2.524445531,-1.299355843,-0.446249087,Diethylstilbestrol,Strong Agonist,0
-2.29241843,-1.564878404,-0.44887515,Diethylstilbestrol,Strong Agonist,0
-2.132493514,-1.843827713,-0.366877973,Diethylstilbestrol,Strong Agonist,0
-1.938454507,-1.949500523,-0.33719843,Diethylstilbestrol,Strong Agonist,0
-1.657627351,-2.500330456,-0.106800236,Diethylstilbestrol,Strong Agonist,0
-1.427630798,-2.631930003,-0.111848197,Diethylstilbestrol,Strong Agonist,0
-1.275670171,-2.761730535,-0.109626488,Diethylstilbestrol,Strong Agonist,0
-1.087325272,-2.964009207,-0.049653232,Diethylstilbestrol,Strong Agonist,0
-0.866483018,-3.121686567,0.038921997,Diethylstilbestrol,Strong Agonist,0
-0.686578514,-3.256656847,0.045919025,Diethylstilbestrol,Strong Agonist,0
-0.501061448,-3.340612314,0.033457681,Diethylstilbestrol,Strong Agonist,0
-0.27238591,-3.611748192,0.035234157,Diethylstilbestrol,Strong Agonist,0
0.003536703,-3.917949467,0.106171949,Diethylstilbestrol,Strong Agonist,0
0.195712132,-4.10561603,0.11422437,Diethylstilbestrol,Strong Agonist,0
-5.905890201,3.393645933,-0.653295587,Diethylstilbestrol,Strong Agonist,0
-5.84442092,3.35202241,-0.648947029,Diethylstilbestrol,Strong Agonist,0
-5.809676395,3.309417394,-0.652308912,Diethylstilbestrol,Strong Agonist,0
-5.765218673,3.270958633,-0.660857309,Diethylstilbestrol,Strong Agonist,0
-5.723008047,3.232825021,-0.673690035,Diethylstilbestrol,Strong Agonist,0
-5.649979494,3.143858949,-0.686547966,Diethylstilbestrol,Strong Agonist,0
-5.586491764,3.061104029,-0.715369347,Diethylstilbestrol,Strong Agonist,0
-5.513622496,2.919062361,-0.63789428,Diethylstilbestrol,Strong Agonist,0
-5.452858548,2.857892095,-0.668663704,Diethylstilbestrol,Strong Agonist,0
-5.403399556,2.80564231,-0.699107399,Diethylstilbestrol,Strong Agonist,0
-5.337243832,2.766369396,-0.698018396,Diethylstilbestrol,Strong Agonist,0
-5.27696867,2.707126535,-0.687229552,Diethylstilbestrol,Strong Agonist,0
-5.224833075,2.654096325,-0.69063326,Diethylstilbestrol,Strong Agonist,0
-5.150712044,2.618846401,-0.706723723,Diethylstilbestrol,Strong Agonist,0
-5.08011553,2.52911587,-0.662909133,Diethylstilbestrol,Strong Agonist,0
-5.014728127,2.46390434,-0.686558111,Diethylstilbestrol,Strong Agonist,0
-4.953281675,2.408110413,-0.689127139,Diethylstilbestrol,Strong Agonist,0
-4.886743861,2.293997225,-0.709695403,Diethylstilbestrol,Strong Agonist,0
-4.813490841,2.244584063,-0.701704588,Diethylstilbestrol,Strong Agonist,0
-4.74127584,2.193101211,-0.733854259,Diethylstilbestrol,Strong Agonist,0
-4.662788255,2.103705574,-0.720788659,Diethylstilbestrol,Strong Agonist,0
-4.550936098,1.980090169,-0.673978282,Diethylstilbestrol,Strong Agonist,0
-4.492844095,1.932496533,-0.688812533,Diethylstilbestrol,Strong Agonist,0
-4.440389345,1.888639146,-0.695193829,Diethylstilbestrol,Strong Agonist,0
-4.388924232,1.841378658,-0.710754895,Diethylstilbestrol,Strong Agonist,0
-4.326138817,1.771142248,-0.719599237,Diethylstilbestrol,Strong Agonist,0
-4.281873196,1.712212735,-0.718233492,Diethylstilbestrol,Strong Agonist,0
-4.198362368,1.592655472,-0.717674729,Diethylstilbestrol,Strong Agonist,0
-4.157980805,1.531357047,-0.712373647,Diethylstilbestrol,Strong Agonist,0
-4.104334061,1.498200025,-0.740570504,Diethylstilbestrol,Strong Agonist,0
-4.047269801,1.464290566,-0.710318705,Diethylstilbestrol,Strong Agonist,0
-3.970250281,1.347924397,-0.667673739,Diethylstilbestrol,Strong Agonist,0
-3.920362878,1.335571943,-0.673787963,Diethylstilbestrol,Strong Agonist,0
-3.853438265,1.240366643,-0.672599236,Diethylstilbestrol,Strong Agonist,0
-3.805470194,1.205631651,-0.665920695,Diethylstilbestrol,Strong Agonist,0
-3.739810057,1.103962715,-0.666871011,Diethylstilbestrol,Strong Agonist,0
-3.672359489,1.044602729,-0.689667004,Diethylstilbestrol,Strong Agonist,0
-3.631093502,1.028322294,-0.686920445,Diethylstilbestrol,Strong Agonist,0
-3.560664116,0.913766927,-0.672277641,Diethylstilbestrol,Strong Agonist,0
-3.512498335,0.895916099,-0.668916658,Diethylstilbestrol,Strong Agonist,0
-3.434818261,0.826732957,-0.631577778,Diethylstilbestrol,Strong Agonist,0
-3.394358201,0.7779733,-0.628094686,Diethylstilbestrol,Strong Agonist,0
-3.338234894,0.739512672,-0.648447826,Diethylstilbestrol,Strong Agonist,0
-3.277228996,0.693265345,-0.653296791,Diethylstilbestrol,Strong Agonist,0
-3.200704786,0.580492796,-0.621299295,Diethylstilbestrol,Strong Agonist,0
-3.143662948,0.513141239,-0.609667532,Diethylstilbestrol,Strong Agonist,0
-3.051467772,0.450369532,-0.593751431,Diethylstilbestrol,Strong Agonist,0
-2.995043289,0.405987282,-0.600038294,Diethylstilbestrol,Strong Agonist,0
-2.92136284,0.329462948,-0.585583399,Diethylstilbestrol,Strong Agonist,0
-2.864013719,0.205371285,-0.596343005,Diethylstilbestrol,Strong Agonist,0
-2.784013394,0.135347417,-0.555207283,Diethylstilbestrol,Strong Agonist,0
-2.711608455,0.092817612,-0.548782643,Diethylstilbestrol,Strong Agonist,0
-2.674279465,0.064479023,-0.548959202,Diethylstilbestrol,Strong Agonist,0
-2.605485932,-0.008911365,-0.503089453,Diethylstilbestrol,Strong Agonist,0
-2.556915346,-0.057874189,-0.507092615,Diethylstilbestrol,Strong Agonist,0
-2.502882462,-0.086778169,-0.500201924,Diethylstilbestrol,Strong Agonist,0
-2.425267249,-0.118098869,-0.482892184,Diethylstilbestrol,Strong Agonist,0
-2.373934145,-0.148753458,-0.482210125,Diethylstilbestrol,Strong Agonist,0
-2.311090473,-0.211726753,-0.479405003,Diethylstilbestrol,Strong Agonist,0
-2.230160034,-0.252455464,-0.489792877,Diethylstilbestrol,Strong Agonist,0
-2.15946994,-0.309156506,-0.50076576,Diethylstilbestrol,Strong Agonist,0
-2.077899803,-0.423635658,-0.474016755,Diethylstilbestrol,Strong Agonist,0
-2.029709362,-0.483208659,-0.489589284,Diethylstilbestrol,Strong Agonist,0
-1.970391887,-0.607677561,-0.428304177,Diethylstilbestrol,Strong Agonist,0
-1.856308127,-0.732200336,-0.365496787,Diethylstilbestrol,Strong Agonist,0
-1.781844853,-0.772220879,-0.342181025,Diethylstilbestrol,Strong Agonist,0
-1.710394031,-0.865517376,-0.341794952,Diethylstilbestrol,Strong Agonist,0
-1.64905016,-0.934084417,-0.365713833,Diethylstilbestrol,Strong Agonist,0
-1.588740963,-0.973725573,-0.354512463,Diethylstilbestrol,Strong Agonist,0
-1.518760393,-1.004476817,-0.330259546,Diethylstilbestrol,Strong Agonist,0
-1.392243062,-1.176149951,-0.264592666,Diethylstilbestrol,Strong Agonist,0
-1.345578605,-1.202285292,-0.266519262,Diethylstilbestrol,Strong Agonist,0
-1.259769824,-1.315087172,-0.231122993,Diethylstilbestrol,Strong Agonist,0
-1.206568339,-1.339258927,-0.234777855,Diethylstilbestrol,Strong Agonist,0
-1.13736659,-1.357383819,-0.189825849,Diethylstilbestrol,Strong Agonist,0
-1.087294938,-1.385131713,-0.191910665,Diethylstilbestrol,Strong Agonist,0
-1.011725077,-1.447088287,-0.172885769,Diethylstilbestrol,Strong Agonist,0
-0.927179472,-1.555743538,-0.116010552,Diethylstilbestrol,Strong Agonist,0
-0.854112065,-1.626797095,-0.120167853,Diethylstilbestrol,Strong Agonist,0
-0.797035739,-1.666239157,-0.134987138,Diethylstilbestrol,Strong Agonist,0
-0.685108522,-1.810597731,-0.149200196,Diethylstilbestrol,Strong Agonist,0
-0.5999682,-1.852882289,-0.135503592,Diethylstilbestrol,Strong Agonist,0
-0.532515331,-1.904780299,-0.140382013,Diethylstilbestrol,Strong Agonist,0
-0.445438154,-1.99806633,-0.088102168,Diethylstilbestrol,Strong Agonist,0
-0.354984844,-2.024675235,-0.056345348,Diethylstilbestrol,Strong Agonist,0
-0.272004778,-2.092572488,-0.038174842,Diethylstilbestrol,Strong Agonist,0
-0.17913515,-2.177106759,-0.048181108,Diethylstilbestrol,Strong Agonist,0
-0.09187679,-2.287264451,-0.030790735,Diethylstilbestrol,Strong Agonist,0
0.001971126,-2.400438158,0.043556785,Diethylstilbestrol,Strong Agonist,0
0.109405668,-2.501623661,0.047068903,Diethylstilbestrol,Strong Agonist,0
0.171817403,-2.531631687,0.056080253,Diethylstilbestrol,Strong Agonist,0
0.232354911,-2.640783072,0.010399346,Diethylstilbestrol,Strong Agonist,0
0.317583666,-2.653685312,0.049837077,Diethylstilbestrol,Strong Agonist,0
0.395053318,-2.77206786,0.117367364,Diethylstilbestrol,Strong Agonist,0
0.472676235,-2.826659535,0.117260033,Diethylstilbestrol,Strong Agonist,0
0.572988752,-2.902068111,0.153696287,Diethylstilbestrol,Strong Agonist,0
0.666994009,-2.978831003,0.137062138,Diethylstilbestrol,Strong Agonist,0
0.766406684,-3.060642788,0.126662776,Diethylstilbestrol,Strong Agonist,0
0.878765115,-3.088596036,0.135464802,Diethylstilbestrol,Strong Agonist,0
0.97716458,-3.203715233,0.191833345,Diethylstilbestrol,Strong Agonist,0
-0.445038229,3.950378523,-1.050939794,4-Hydroxytamoxifen,Antagonist,1
-0.379672154,3.881111984,-1.071748224,4-Hydroxytamoxifen,Antagonist,1
-0.310715947,3.822503889,-1.072054617,4-Hydroxytamoxifen,Antagonist,1
-0.21434279,3.713394818,-1.106880379,4-Hydroxytamoxifen,Antagonist,1
-0.115913444,3.611564255,-1.047176405,4-Hydroxytamoxifen,Antagonist,1
-0.012664598,3.482306506,-1.02802224,4-Hydroxytamoxifen,Antagonist,1
0.077722828,3.466466794,-1.014000365,4-Hydroxytamoxifen,Antagonist,1
0.187937366,3.387906657,-0.989016696,4-Hydroxytamoxifen,Antagonist,1
0.263226535,3.322769443,-0.999175235,4-Hydroxytamoxifen,Antagonist,1
0.39005706,3.221465766,-0.955871659,4-Hydroxytamoxifen,Antagonist,1
0.470287426,3.131693359,-0.957997312,4-Hydroxytamoxifen,Antagonist,1
0.550323146,3.059392107,-0.956130725,4-Hydroxytamoxifen,Antagonist,1
0.62023792,3.036512449,-0.98528536,4-Hydroxytamoxifen,Antagonist,1
0.680337943,3.002311038,-0.976828036,4-Hydroxytamoxifen,Antagonist,1
0.774581971,2.93628465,-0.964131215,4-Hydroxytamoxifen,Antagonist,1
0.890560242,2.911385612,-0.940493319,4-Hydroxytamoxifen,Antagonist,1
0.993299055,2.825758479,-0.903852771,4-Hydroxytamoxifen,Antagonist,1
1.083864214,2.714595795,-0.832972352,4-Hydroxytamoxifen,Antagonist,1
1.182120043,2.667118906,-0.849761701,4-Hydroxytamoxifen,Antagonist,1
1.26374597,2.645369021,-0.858732242,4-Hydroxytamoxifen,Antagonist,1
1.359424817,2.546970196,-0.92329093,4-Hydroxytamoxifen,Antagonist,1
1.471516664,2.497288202,-0.928849565,4-Hydroxytamoxifen,Antagonist,1
1.586633744,2.350344823,-0.83979459,4-Hydroxytamoxifen,Antagonist,1
1.673249826,2.291021834,-0.835786375,4-Hydroxytamoxifen,Antagonist,1
1.756109188,2.221229343,-0.824928388,4-Hydroxytamoxifen,Antagonist,1
1.82591296,2.113252077,-0.859090479,4-Hydroxytamoxifen,Antagonist,1
1.921150252,2.073396461,-0.882897709,4-Hydroxytamoxifen,Antagonist,1
2.005200619,2.040704105,-0.889231251,4-Hydroxytamoxifen,Antagonist,1
2.129335848,2.039593972,-0.872902231,4-Hydroxytamoxifen,Antagonist,1
2.256838157,1.987102869,-0.88339142,4-Hydroxytamoxifen,Antagonist,1
2.356149684,1.887332965,-0.906743534,4-Hydroxytamoxifen,Antagonist,1
2.487883603,1.861498934,-0.88992469,4-Hydroxytamoxifen,Antagonist,1
2.567285151,1.807492001,-0.919494714,4-Hydroxytamoxifen,Antagonist,1
2.641809251,1.771690009,-0.922114571,4-Hydroxytamoxifen,Antagonist,1
2.761350064,1.676590992,-0.853833851,4-Hydroxytamoxifen,Antagonist,1
2.848545523,1.621685796,-0.875292113,4-Hydroxytamoxifen,Antagonist,1
2.958598185,1.517859903,-0.872406842,4-Hydroxytamoxifen,Antagonist,1
3.057596425,1.475751159,-0.834595794,4-Hydroxytamoxifen,Antagonist,1
3.177788401,1.355725211,-0.746329826,4-Hydroxytamoxifen,Antagonist,1
3.260075086,1.283158947,-0.75621494,4-Hydroxytamoxifen,Antagonist,1
3.317402607,1.202262767,-0.754529868,4-Hydroxytamoxifen,Antagonist,1
3.469774573,1.163806789,-0.739537188,4-Hydroxytamoxifen,Antagonist,1
3.610674768,1.113244238,-0.734883115,4-Hydroxytamoxifen,Antagonist,1
3.717977964,1.047760176,-0.732800728,4-Hydroxytamoxifen,Antagonist,1
3.807759109,0.939317604,-0.751003629,4-Hydroxytamoxifen,Antagonist,1
3.910595403,0.903777544,-0.784272616,4-Hydroxytamoxifen,Antagonist,1
3.990351063,0.761353258,-0.727717315,4-Hydroxytamoxifen,Antagonist,1
4.114839799,0.733983418,-0.732764886,4-Hydroxytamoxifen,Antagonist,1
4.209694438,0.645376875,-0.81113996,4-Hydroxytamoxifen,Antagonist,1
4.36485289,0.613079373,-0.780851924,4-Hydroxytamoxifen,Antagonist,1
4.477150099,0.577081092,-0.764025007,4-Hydroxytamoxifen,Antagonist,1
4.617564838,0.55109851,-0.76851358,4-Hydroxytamoxifen,Antagonist,1
4.741252075,0.426354629,-0.704641367,4-Hydroxytamoxifen,Antagonist,1
4.884933425,0.361973064,-0.720728763,4-Hydroxytamoxifen,Antagonist,1
5.016003731,0.321152248,-0.725450785,4-Hydroxytamoxifen,Antagonist,1
5.135012814,0.296523353,-0.68122259,4-Hydroxytamoxifen,Antagonist,1
5.26981307,0.276522669,-0.717195066,4-Hydroxytamoxifen,Antagonist,1
5.38725776,0.201178627,-0.723389647,4-Hydroxytamoxifen,Antagonist,1
5.541628264,0.135117989,-0.7200412,4-Hydroxytamoxifen,Antagonist,1
5.679699034,0.022453367,-0.657061326,4-Hydroxytamoxifen,Antagonist,1
5.778498754,-0.016231365,-0.64762043,4-Hydroxytamoxifen,Antagonist,1
5.955750744,-0.086988228,-0.662743255,4-Hydroxytamoxifen,Antagonist,1
6.112617968,-0.102039355,-0.638758365,4-Hydroxytamoxifen,Antagonist,1
6.235071881,-0.15593962,-0.621602775,4-Hydroxytamoxifen,Antagonist,1
6.384033226,-0.179978043,-0.630342956,4-Hydroxytamoxifen,Antagonist,1
6.507327771,-0.251624531,-0.579947042,4-Hydroxytamoxifen,Antagonist,1
6.641512774,-0.324278979,-0.613464186,4-Hydroxytamoxifen,Antagonist,1
6.720797661,-0.362869052,-0.611444736,4-Hydroxytamoxifen,Antagonist,1
6.817012715,-0.403216149,-0.628162488,4-Hydroxytamoxifen,Antagonist,1
6.939210038,-0.461423301,-0.604978766,4-Hydroxytamoxifen,Antagonist,1
7.030017359,-0.534240273,-0.663459634,4-Hydroxytamoxifen,Antagonist,1
7.185919644,-0.647460244,-0.606622542,4-Hydroxytamoxifen,Antagonist,1
7.283295925,-0.690119479,-0.583677088,4-Hydroxytamoxifen,Antagonist,1
7.42055158,-0.768055457,-0.602627709,4-Hydroxytamoxifen,Antagonist,1
7.517243272,-0.906317378,-0.601429988,4-Hydroxytamoxifen,Antagonist,1
7.62548131,-1.01317114,-0.614346451,4-Hydroxytamoxifen,Antagonist,1
7.795289128,-1.146047453,-0.582936153,4-Hydroxytamoxifen,Antagonist,1
7.925196633,-1.295570558,-0.527937306,4-Hydroxytamoxifen,Antagonist,1
8.045807714,-1.368583301,-0.509188932,4-Hydroxytamoxifen,Antagonist,1
8.163897859,-1.578458974,-0.465656283,4-Hydroxytamoxifen,Antagonist,1
8.279058957,-1.604032618,-0.472959925,4-Hydroxytamoxifen,Antagonist,1
8.421697271,-1.723212374,-0.53678793,4-Hydroxytamoxifen,Antagonist,1
8.531427553,-1.796282752,-0.539787486,4-Hydroxytamoxifen,Antagonist,1
8.688389013,-1.909005884,-0.474834664,4-Hydroxytamoxifen,Antagonist,1
8.802300887,-1.963282479,-0.480742627,4-Hydroxytamoxifen,Antagonist,1
8.956680357,-2.023954431,-0.471245217,4-Hydroxytamoxifen,Antagonist,1
9.120825319,-2.15758998,-0.3806387,4-Hydroxytamoxifen,Antagonist,1
9.217477629,-2.195156173,-0.390283876,4-Hydroxytamoxifen,Antagonist,1
9.363505574,-2.287659509,-0.38697488,4-Hydroxytamoxifen,Antagonist,1
9.441046318,-2.331957618,-0.394205302,4-Hydroxytamoxifen,Antagonist,1
9.605021165,-2.442102697,-0.333470325,4-Hydroxytamoxifen,Antagonist,1
9.722690553,-2.467596975,-0.322983776,4-Hydroxytamoxifen,Antagonist,1
9.82546784,-2.508034157,-0.36204405,4-Hydroxytamoxifen,Antagonist,1
10.00486504,-2.606135657,-0.399174412,4-Hydroxytamoxifen,Antagonist,1
10.13284721,-2.672089732,-0.378345223,4-Hydroxytamoxifen,Antagonist,1
10.27704119,-2.715113777,-0.366085793,4-Hydroxytamoxifen,Antagonist,1
10.47380324,-2.864263854,-0.326501573,4-Hydroxytamoxifen,Antagonist,1
-0.656895467,4.36569059,-0.34245226,4-Hydroxytamoxifen,Antagonist,1
-0.573265644,4.304449778,-0.364582192,4-Hydroxytamoxifen,Antagonist,1
-0.501537502,4.245978323,-0.378215082,4-Hydroxytamoxifen,Antagonist,1
-0.441357002,4.200400772,-0.384885626,4-Hydroxytamoxifen,Antagonist,1
-0.367696673,4.123594014,-0.379390316,4-Hydroxytamoxifen,Antagonist,1
-0.260552465,4.020420259,-0.316104792,4-Hydroxytamoxifen,Antagonist,1
-0.158370102,3.957079337,-0.29240896,4-Hydroxytamoxifen,Antagonist,1
-0.08374205,3.9206939,-0.294151454,4-Hydroxytamoxifen,Antagonist,1
-0.009873292,3.803536636,-0.295642768,4-Hydroxytamoxifen,Antagonist,1
0.088053323,3.759347234,-0.269328384,4-Hydroxytamoxifen,Antagonist,1
0.197497649,3.679101725,-0.254267775,4-Hydroxytamoxifen,Antagonist,1
0.293032056,3.597519751,-0.256632433,4-Hydroxytamoxifen,Antagonist,1
0.406739315,3.579700525,-0.270595306,4-Hydroxytamoxifen,Antagonist,1
0.464631487,3.54769968,-0.288307031,4-Hydroxytamoxifen,Antagonist,1
0.562748529,3.520993247,-0.308001074,4-Hydroxytamoxifen,Antagonist,1
0.719820238,3.401688511,-0.368604109,4-Hydroxytamoxifen,Antagonist,1
0.785979997,3.392181203,-0.373249654,4-Hydroxytamoxifen,Antagonist,1
0.892670997,3.256001512,-0.289356171,4-Hydroxytamoxifen,Antagonist,1
1.004381948,3.217614767,-0.298441268,4-Hydroxytamoxifen,Antagonist,1
1.126123865,3.126445449,-0.304279645,4-Hydroxytamoxifen,Antagonist,1
1.240038969,3.038428533,-0.311989178,4-Hydroxytamoxifen,Antagonist,1
1.350127442,2.975221844,-0.298525115,4-Hydroxytamoxifen,Antagonist,1
1.424621888,2.872802028,-0.268996924,4-Hydroxytamoxifen,Antagonist,1
1.517737919,2.866873159,-0.279388491,4-Hydroxytamoxifen,Antagonist,1
1.590239982,2.794599861,-0.269973624,4-Hydroxytamoxifen,Antagonist,1
1.66607654,2.763908853,-0.260120199,4-Hydroxytamoxifen,Antagonist,1
1.757347114,2.742211881,-0.284879175,4-Hydroxytamoxifen,Antagonist,1
1.850184504,2.67582167,-0.270658126,4-Hydroxytamoxifen,Antagonist,1
1.938580793,2.55453339,-0.28696822,4-Hydroxytamoxifen,Antagonist,1
2.052730511,2.456272442,-0.255526546,4-Hydroxytamoxifen,Antagonist,1
2.179553541,2.382236685,-0.254811534,4-Hydroxytamoxifen,Antagonist,1
2.303078035,2.271881797,-0.165751582,4-Hydroxytamoxifen,Antagonist,1
2.41137492,2.215710697,-0.176835339,4-Hydroxytamoxifen,Antagonist,1
2.518251053,2.155001988,-0.157583753,4-Hydroxytamoxifen,Antagonist,1
2.625998628,2.082948712,-0.175014362,4-Hydroxytamoxifen,Antagonist,1
2.727727712,2.060187641,-0.177449764,4-Hydroxytamoxifen,Antagonist,1
2.830379496,1.92985223,-0.129852643,4-Hydroxytamoxifen,Antagonist,1
2.964786296,1.820276102,-0.095522481,4-Hydroxytamoxifen,Antagonist,1
3.112304462,1.791448527,-0.113089795,4-Hydroxytamoxifen,Antagonist,1
3.221887355,1.697196723,-0.059892589,4-Hydroxytamoxifen,Antagonist,1
3.312418569,1.663252318,-0.04056758,4-Hydroxytamoxifen,Antagonist,1
3.410895593,1.593111762,0.004198393,4-Hydroxytamoxifen,Antagonist,1
3.483425876,1.551715789,-0.022106682,4-Hydroxytamoxifen,Antagonist,1
3.582358352,1.528813791,-0.03366164,4-Hydroxytamoxifen,Antagonist,1
3.720760825,1.399860384,0.033207761,4-Hydroxytamoxifen,Antagonist,1
3.842117787,1.373832789,0.040625713,4-Hydroxytamoxifen,Antagonist,1
3.92991162,1.30004389,0.04338272,4-Hydroxytamoxifen,Antagonist,1
4.050740211,1.184116196,0.06676456,4-Hydroxytamoxifen,Antagonist,1
4.191385765,1.092891192,0.035821067,4-Hydroxytamoxifen,Antagonist,1
4.325151523,1.038224715,0.041671104,4-Hydroxytamoxifen,Antagonist,1
4.426873651,0.989740096,0.084036364,4-Hydroxytamoxifen,Antagonist,1
4.577988173,0.968413524,0.137033188,4-Hydroxytamoxifen,Antagonist,1
4.6518876,0.932425573,0.145411568,4-Hydroxytamoxifen,Antagonist,1
4.79655523,0.890933568,0.119130918,4-Hydroxytamoxifen,Antagonist,1
4.920790033,0.804779216,0.099457327,4-Hydroxytamoxifen,Antagonist,1
5.048363753,0.77993306,0.148146573,4-Hydroxytamoxifen,Antagonist,1
5.148759884,0.744560476,0.166190516,4-Hydroxytamoxifen,Antagonist,1
5.259286791,0.635551678,0.256941082,4-Hydroxytamoxifen,Antagonist,1
5.396170577,0.546665873,0.303406792,4-Hydroxytamoxifen,Antagonist,1
5.514019376,0.507170268,0.294169791,4-Hydroxytamoxifen,Antagonist,1
5.643279848,0.456450817,0.343001394,4-Hydroxytamoxifen,Antagonist,1
5.786977289,0.442819503,0.393836734,4-Hydroxytamoxifen,Antagonist,1
5.915395965,0.40409608,0.394436787,4-Hydroxytamoxifen,Antagonist,1
6.054757357,0.277450181,0.425201585,4-Hydroxytamoxifen,Antagonist,1
6.214832741,0.231498649,0.398443622,4-Hydroxytamoxifen,Antagonist,1
6.338812561,0.151854366,0.398611953,4-Hydroxytamoxifen,Antagonist,1
6.432432144,0.132253823,0.430776784,4-Hydroxytamoxifen,Antagonist,1
6.577265289,0.054550947,0.509580221,4-Hydroxytamoxifen,Antagonist,1
6.677285707,-0.064585224,0.569404888,4-Hydroxytamoxifen,Antagonist,1
6.798828201,-0.255450868,0.606444664,4-Hydroxytamoxifen,Antagonist,1
6.91479693,-0.290292561,0.647088921,4-Hydroxytamoxifen,Antagonist,1
7.060450597,-0.315647181,0.693634936,4-Hydroxytamoxifen,Antagonist,1
7.212010031,-0.439134722,0.765077533,4-Hydroxytamoxifen,Antagonist,1
7.412495887,-0.458201387,0.841620616,4-Hydroxytamoxifen,Antagonist,1
7.503046294,-0.538990263,0.885185848,4-Hydroxytamoxifen,Antagonist,1
7.625112846,-0.618753604,0.873139629,4-Hydroxytamoxifen,Antagonist,1
7.747917075,-0.692024185,0.911832143,4-Hydroxytamoxifen,Antagonist,1
7.892550018,-0.782271719,1.026903225,4-Hydroxytamoxifen,Antagonist,1
8.022939571,-0.906377248,1.104568535,4-Hydroxytamoxifen,Antagonist,1
8.170375259,-0.938433017,1.11331792,4-Hydroxytamoxifen,Antagonist,1
8.31452252,-0.992471779,1.112204528,4-Hydroxytamoxifen,Antagonist,1
8.44612775,-1.096725462,1.232280866,4-Hydroxytamoxifen,Antagonist,1
8.685280924,-1.145467152,1.301951613,4-Hydroxytamoxifen,Antagonist,1
