Tin,Q,flow_shale,flow_steam,length,Pressure,Status
1035.447,660.9363,0.02147821,0.02324262,29.62706,434.5187,f
1065.798,76.69994,0.004038876,0.003983974,45.70927,438.1489,f
706.7837,615.5331,0.02020096,0.005697433,52.28353,311.6357,nf
722.3362,369.5586,0.01136839,0.03753921,99.56259,377.0596,nf
1068.001,661.5051,0.01918502,0.02191987,20.16548,294.36,f
1092.03,378.5406,0.02483733,0.02194592,44.04865,425.9217,f
973.2489,664.152,0.008288733,0.04118521,38.18934,300.9534,nf
994.5981,397.5562,0.04493324,0.004428,14.18048,451.4958,f
883.5916,838.5401,0.01531281,0.01674724,91.68506,498.0836,nf
1032.162,322.2391,0.005820301,0.03874058,31.54118,416.0224,f
890.8376,317.5179,0.04111169,0.003116884,77.09622,420.0199,nf
1079.535,954.9588,0.005575718,0.004938836,92.17707,305.7962,nf
1087.763,387.9282,0.04087287,0.008577096,99.48017,299.7775,nf
931.6408,67.98901,0.007427234,0.02508843,75.84062,496.1284,f
837.3893,934.0256,0.03549087,0.00673369,66.29268,425.7526,nf
1022.843,849.4764,0.02934161,0.004004667,81.39984,455.8287,nf
709.7149,922.3208,0.04114529,0.00371814,12.88191,331.4216,f
970.9778,68.70781,0.0142036,0.02179817,60.00626,344.2425,f
787.5543,352.6178,0.01958368,0.02188749,32.75844,354.1246,f
886.9707,498.259,0.008242453,0.004896674,95.90439,304.555,nf
1077.456,556.1991,0.04397853,0.003578518,69.66723,326.2991,nf
1082.382,74.14251,0.01524592,0.0060931,85.70966,301.4916,f
723.3944,125.5677,0.0315234,0.004769411,97.94653,487.5549,f
701.9262,947.6017,0.01122323,0.008933087,62.11575,497.6694,nf
1046.433,691.259,0.02926794,0.004565082,49.02499,322.6107,nf
906.9473,472.1379,0.04486942,0.003884014,16.47968,312.9919,f
969.0381,709.6379,0.009940058,0.003384215,5.049787,294.8431,f
944.5636,853.0654,0.007646487,0.02544992,73.49882,466.1001,nf
773.1593,998.8958,0.02400858,0.00534317,8.058536,448.0329,f
891.9902,941.1997,0.01892144,0.02720512,9.000884,299.2402,f
844.2959,935.0112,0.01843852,0.03107912,76.86802,427.9101,nf
1056.713,951.3971,0.02274577,0.009820702,74.474,313.6978,nf
1080.855,366.5389,0.007987159,0.01025312,95.59996,390.3521,nf
771.241,37.19461,0.0271572,0.005277061,17.88651,448.0172,f
702.3215,20.25665,0.01935251,0.0101529,49.55893,299.7448,f
736.7953,907.8316,0.04135518,0.003825073,95.77719,312.7249,nf
1059.015,370.1105,0.004926972,0.01250147,7.545232,339.8073,f
720.1988,528.4725,0.005372825,0.02913436,54.5345,290.0822,nf
734.4751,415.1104,0.01058472,0.006113113,5.373291,496.8912,f
911.0097,188.8167,0.003634652,0.003912377,81.43236,409.6343,nf
924.654,65.36672,0.005628792,0.006000593,58.82065,303.0409,f
782.7324,975.5226,0.003912972,0.04404675,24.92699,495.5663,f
1060.846,850.6036,0.01784487,0.007807211,96.30739,394.3157,nf
1095.812,517.9983,0.005019653,0.03926294,11.31704,455.2722,f
885.4542,30.73637,0.009898575,0.02750285,8.830324,483.614,f
1082.596,967.8064,0.03752828,0.01214408,97.02983,495.9634,nf
925.6879,91.09714,0.005124289,0.03837491,5.567889,393.8924,f
702.8165,141.1721,0.04440785,0.004406868,87.92003,411.8238,f
942.6649,927.959,0.01929778,0.02141868,38.92998,458.752,nf
974.5498,876.6233,0.02296047,0.01381091,30.75822,297.8969,nf
705.4157,329.183,0.01672734,0.003028858,58.33312,466.0718,f
747.8707,595.0779,0.005902569,0.005804438,19.47177,398.5607,nf
1055.072,976.2179,0.005267487,0.0386042,11.02527,386.0754,f
727.3035,133.0872,0.004033335,0.01278248,65.96881,395.3595,f
897.2688,940.8417,0.004901511,0.006341118,28.55135,340.2663,nf
801.7842,997.1779,0.004096358,0.02649767,64.50558,491.6493,nf
1091.447,48.05459,0.02800231,0.003319269,99.6845,423.7534,f
748.5906,981.3298,0.004673381,0.04139772,39.56171,297.3421,nf
831.6723,337.1199,0.04226549,0.006201261,90.04773,487.315,nf
1044.752,968.8225,0.003946869,0.01208426,23.84795,496.3689,nf
772.5642,962.8682,0.02229159,0.003018783,6.572428,298.4176,f
833.3195,911.6398,0.0168841,0.0313097,8.443463,407.6853,f
1055.748,219.2383,0.0030441,0.04639257,96.94391,291.9082,nf
932.5509,493.8456,0.007310255,0.03477637,8.25464,490.4191,f
805.0284,427.7633,0.03813592,0.005445913,95.27481,334.1693,nf
812.796,458.9525,0.03212984,0.00507355,9.44794,489.5488,f
858.0924,888.8167,0.02234865,0.02580363,63.41733,299.6429,nf
932.9966,342.1917,0.004162047,0.003239657,7.830388,440.7445,f
704.1088,368.9248,0.02144757,0.02284093,82.22898,494.8381,f
1094.066,960.947,0.003458588,0.04074983,46.57025,296.2976,nf
1088.643,26.249,0.03110783,0.004091351,17.37851,295.8917,f
1093.127,953.5405,0.0198959,0.02493074,99.12824,304.4454,nf
709.1472,19.77906,0.04101827,0.004053477,58.27429,293.5551,f
721.4311,656.7432,0.003506413,0.02242818,65.01086,398.0779,nf
871.3509,154.5888,0.009622557,0.007168159,92.87586,496.9738,nf
1055.448,971.5573,0.03098257,0.003067786,6.652567,346.288,f
711.785,597.4811,0.004106355,0.04329152,15.67613,463.6849,f
760.0285,121.6074,0.01428582,0.006875465,7.447967,306.0519,f
989.2478,217.864,0.003160431,0.003253224,99.46636,326.0736,nf
703.9979,67.47766,0.005679446,0.003615446,27.30849,470.061,f
1049.842,921.5263,0.003717771,0.0457936,37.40855,485.4137,f
1001.414,727.3763,0.0139382,0.0290189,31.66733,341.3875,f
799.2161,552.5223,0.01222236,0.01049875,47.42857,416.0357,nf
791.4742,326.7742,0.011671,0.01375669,73.70149,375.4428,nf
787.3095,267.93,0.0182073,0.02947123,80.42003,337.5478,nf
786.2497,189.4952,0.01420031,0.01579296,36.12937,327.0562,f
998.8455,544.4541,0.0189829,0.0240532,69.61169,461.9807,nf
1030.107,759.0978,0.01474419,0.01354621,33.94561,368.6485,nf
913.4746,450.2552,0.02206546,0.01943551,39.97313,347.9739,f
864.3577,223.7287,0.02590799,0.01080798,29.52741,465.161,f
792.6017,153.215,0.03454904,0.01104242,46.34699,399.8597,f
854.3271,731.9784,0.03426937,0.01169836,39.72387,436.5151,f
1018.516,551.4514,0.01170203,0.01072955,56.32287,451.193,nf
823.7503,246.0689,0.0293713,0.008367843,59.67735,433.3823,f
989.8064,326.8266,0.01482162,0.02389681,35.27246,450.0944,f
1001.783,215.361,0.01989057,0.01505628,90.44844,454.6311,f
1006.553,577.5826,0.02777233,0.01703479,79.41052,337.7512,nf
781.2689,483.3824,0.02033624,0.01972009,85.25925,419.0731,nf
836.3411,820.389,0.03895193,0.007594517,65.3007,382.7625,nf
1005.986,660.2012,0.02182899,0.009618442,22.13046,433.2358,f
1003.611,684.2407,0.01720715,0.02880943,21.92872,396.8894,f
771.9204,806.2048,0.01461366,0.01278993,40.39256,364.2438,nf
879.9292,820.1244,0.02657014,0.01866493,24.97682,394.4533,f
1005.411,554.0233,0.02096055,0.02143876,91.34922,327.9118,nf
837.9752,633.5658,0.01019143,0.02427212,74.41723,314.9364,nf
773.1804,359.6711,0.02457658,0.009698673,64.65781,376.3894,f
909.5094,255.4429,0.01355025,0.02459543,19.00287,332.2302,f
785.5966,350.297,0.02625651,0.00993171,37.55336,337.8392,f
950.7143,180.7858,0.01264763,0.02238435,77.31774,463.5521,f
926.7312,600.8352,0.009143506,0.03652927,42.32155,398.0498,f
897.5528,259.0737,0.01194872,0.009125413,70.64382,315.2287,nf
762.0029,562.071,0.01369534,0.0318351,71.83848,452.827,nf
1032.888,268.9448,0.01646982,0.01663326,87.30628,335.7149,nf
1030.531,237.8609,0.01003271,0.02211878,54.02339,319.9,f
1042.993,136.2671,0.02781355,0.01022237,75.57918,347.5536,f
983.3421,389.3102,0.01445278,0.01657348,16.82575,332.6836,f
974.6706,803.3573,0.02005238,0.02544494,27.4723,467.5575,f
762.3812,785.8865,0.01148971,0.0206752,77.34973,412.0825,nf
953.1756,452.3538,0.02821043,0.01088542,71.2804,387.1027,nf
859.5701,482.1785,0.01032351,0.01210119,20.09128,373.2756,f
743.573,871.075,0.01260952,0.01693478,89.76958,464.7241,nf
976.6663,417.2125,0.02744907,0.01671653,23.05299,450.7457,f
902.7614,644.8344,0.03780862,0.008485125,83.23798,461.5364,nf
871.721,780.3317,0.01093624,0.008303869,27.83462,425.1936,nf
957.8797,787.7359,0.01867226,0.02836745,73.87973,399.4362,nf
1031.445,678.516,0.009061738,0.03076846,56.38418,471.7463,nf
1033.094,280.5255,0.00835409,0.04013356,72.8262,463.7192,f
815.2944,538.7402,0.03593132,0.009481606,46.66628,316.7396,nf
906.5205,704.0517,0.02132217,0.02233875,78.07447,452.9627,nf
803.5736,766.3286,0.01359706,0.02675837,19.51052,312.8584,f
753.7039,295.9578,0.01965963,0.01108693,39.52612,465.8678,f
883.2334,656.7473,0.01132226,0.01229011,76.29725,416.9689,nf
902.9905,116.8447,0.02399174,0.02053779,54.56141,442.4747,f
783.2933,618.7459,0.009589362,0.02012012,31.49649,339.7915,f
985.3177,143.4664,0.02729557,0.01078423,41.83253,409.5759,f
776.2106,681.5692,0.02237806,0.01546291,48.65598,345.5717,nf
919.3555,176.35,0.00655884,0.02615559,25.04806,465.0025,f
1022.833,195.9584,0.03338607,0.01424852,51.88747,343.1344,f
984.6944,280.873,0.011172,0.01314295,71.96274,482.9297,nf
1027.417,183.3308,0.008207557,0.03341824,82.77969,319.2608,nf
993.7008,735.6463,0.02105235,0.01501388,47.17913,343.3084,nf
988.6415,625.2008,0.01323657,0.03056427,74.62863,366.5827,nf
937.5021,362.5417,0.03796608,0.01177774,88.05722,352.1551,nf
889.0842,872.1209,0.0209454,0.01800872,12.37892,347.128,f
762.5817,541.5345,0.01535465,0.01198974,86.78126,357.4107,nf
1016.865,404.1518,0.02321081,0.01297186,18.35589,316.5946,f
837.1555,193.5265,0.00796823,0.02861003,53.61939,331.3551,f
806.4197,732.8597,0.01131027,0.02369757,41.92145,404.9934,nf
957.1714,800.2466,0.02337429,0.006847056,88.62537,407.5942,nf
979.2506,466.8824,0.008805631,0.03751558,51.51361,364.1057,nf
827.9122,339.7606,0.01102121,0.02960037,62.6642,468.5309,f
784.2868,711.2019,0.01430904,0.0235534,15.71663,466.2896,f
1027.21,430.3842,0.02172131,0.01217108,76.09786,324.9242,nf
905.5427,392.7344,0.01417739,0.0137226,17.24938,473.2493,f
1026.771,705.4744,0.008414524,0.0119047,84.34969,356.4346,nf
1002.209,508.4316,0.006601161,0.01178059,55.82123,355.6124,nf
777.6266,220.5869,0.009644333,0.03723811,26.74262,441.4622,f
980.9007,266.4668,0.02070072,0.02684708,16.42444,408.1396,f
1016.111,341.0236,0.01246194,0.02700658,62.94384,442.2568,f
827.4685,595.3561,0.02731951,0.01773709,69.76839,321.6306,nf
1015.8,280.0481,0.007904379,0.01316768,20.88673,379.1152,f
942.443,924.4766,0.008294362,0.04111795,61.06971,375.7713,nf
858.9125,662.4479,0.02841261,0.0104027,35.63851,353.0203,f
1021.626,560.2108,0.009898547,0.01517099,21.62066,429.389,f
758.0786,555.8393,0.02950335,0.01394559,67.40029,430.2129,nf
921.6355,378.6888,0.01286947,0.01131835,35.17166,385.0929,f
973.7336,338.0663,0.02381885,0.02614212,77.49254,383.0445,nf
749.4417,452.9932,0.01808729,0.01153098,12.16124,412.8975,f
741.0129,776.1487,0.01107035,0.03374568,41.25119,357.9114,nf
1060.286,743.4718,0.01635901,0.02572663,84.63542,362.4753,nf
1036.507,431.4622,0.02648043,0.01347894,90.14387,416.8835,nf
1062.388,247.2286,0.009380034,0.03566077,40.36636,390.9583,f
1000.143,690.3162,0.03459522,0.01225092,35.31309,393.0554,f
806.6426,197.1452,0.007649514,0.0226439,25.98875,355.0526,f
821.795,757.4504,0.03176262,0.006419063,75.68415,321.9391,nf
841.7309,551.8544,0.02616162,0.02074102,41.68957,433.2081,f
766.3286,172.5856,0.04027684,0.005689889,52.55022,438.1755,f
915.6992,144.5416,0.007730004,0.03595685,55.85586,389.2259,f
817.9222,762.1775,0.01436816,0.01529276,42.60063,464.6686,nf
1052.366,714.8091,0.03705118,0.006529482,81.68518,439.455,nf
910.2085,813.0628,0.01103286,0.01629889,82.42309,475.269,nf
828.1073,251.6455,0.008812677,0.008792462,13.3183,453.5033,f
1057.832,828.2741,0.005453083,0.0166878,35.51992,347.2759,nf
895.528,156.3987,0.03450645,0.007124929,50.44428,442.3615,f
1041.296,123.3147,0.0140412,0.02395615,52.46492,484.933,f
900.6227,642.861,0.00925049,0.03955261,44.95359,451.6929,f
1019.962,99.6372,0.03384742,0.008164441,17.82505,423.5084,f
752.5382,857.8238,0.009496222,0.01578178,50.70065,332.3548,nf
892.1849,716.1392,0.01593223,0.01275587,63.563,331.0383,nf
1022.313,197.7732,0.01997667,0.00944007,14.63972,434.3145,f
922.3945,885.3464,0.03907968,0.008582046,92.69096,300.7903,nf
1017.066,711.4715,0.0158483,0.007688684,69.74027,485.0683,nf
824.4735,833.5171,0.014244,0.006368242,74.51298,490.8416,nf
722.755,910.9307,0.01476117,0.02382403,65.25698,441.7931,nf
793.2509,844.2104,0.0218988,0.02309943,86.65913,376.9096,nf
981.7322,123.9482,0.007466074,0.03543143,26.92427,340.6147,f
1000.696,325.4727,0.03332741,0.01539107,88.48759,470.1201,nf
800.3919,717.4063,0.01094772,0.02900042,38.47776,482.0168,f
783.6797,783.3413,0.03496122,0.005808438,36.54978,396.3587,f
910.841,128.5513,0.0218084,0.01201274,21.03242,301.1494,f
941.8423,208.0989,0.03454438,0.01474668,51.27767,488.8855,f
934.2129,251.339,0.0234893,0.004333898,76.89417,333.0051,f
757.5435,130.2889,0.02260663,0.02734692,92.2922,445.6777,f
760.9918,582.3657,0.005173965,0.009573944,71.67931,327.8781,nf
772.6814,920.7031,0.0100708,0.007638851,76.36124,320.8813,nf
848.8182,251.046,0.03371776,0.004895748,70.27813,372.9839,f
802.2743,304.5344,0.01714232,0.01898077,18.13946,459.4998,f
1061.626,891.2306,0.02043086,0.01071825,87.4354,484.4533,nf
1006.836,98.49373,0.01598001,0.006448057,92.86336,348.4543,f
880.5433,461.1674,0.0265885,0.003982053,15.59681,344.5456,f
738.1821,104.3113,0.01536891,0.02433806,35.13421,320.7436,f
952.0619,663.8584,0.04150134,0.005501709,77.4333,385.012,nf
1068.246,729.5378,0.007593068,0.03043392,56.01327,309.5105,nf
930.9191,747.1868,0.04077896,0.004958977,53.591,315.7351,nf
769.0818,500.7778,0.009549924,0.03093961,23.75886,369.2379,f
781.5085,863.624,0.004856227,0.03201154,17.36602,322.6291,f
1045.956,229.3621,0.009767784,0.01621578,35.48648,462.2712,f
735.8271,355.4925,0.01211707,0.01869348,65.40651,328.1775,nf
767.5343,394.0077,0.005212968,0.01455213,92.23669,431.3392,nf
1025.256,704.7443,0.007445051,0.02099009,51.0431,411.1721,nf
939.0802,979.8503,0.005406506,0.01125822,18.42778,328.3112,nf
969.6049,784.4835,0.03040298,0.009178144,59.47299,416.7458,nf
733.2775,247.9516,0.03380496,0.008828681,26.0754,401.1719,f
1050.757,261.8463,0.01944667,0.007271156,75.18045,413.9991,f
961.5524,492.6777,0.03811018,0.008849265,24.29115,371.0527,f
736.4917,529.0764,0.02279198,0.01431332,90.52881,480.8465,nf
775.4154,835.9126,0.006234179,0.03638853,90.2817,328.0797,nf
737.6887,478.1573,0.009358685,0.01784898,53.26411,479.0677,nf
803.7969,166.4037,0.03119501,0.007928059,91.04193,303.346,nf
753.1559,210.7041,0.004830241,0.006395377,23.30696,357.2917,f
849.2891,846.0153,0.006167904,0.02640169,81.01565,442.1937,nf
725.436,825.2179,0.02241899,0.01718252,19.13004,474.1296,f
842.0198,411.9745,0.005757937,0.004749154,31.57867,413.1096,nf
1049.771,504.4147,0.01004229,0.02051441,77.74446,294.8352,nf
837.4923,208.9262,0.005789899,0.01704983,82.63307,302.1631,nf
885.9405,245.3411,0.00633095,0.01042476,75.08934,452.398,nf
836.0717,784.8602,0.02364132,0.01378492,93.99841,316.3733,nf
992.2007,97.16086,0.0101403,0.008391512,74.78448,387.3992,f
1061.477,503.9898,0.006010117,0.005721281,8.61054,345.3263,f
949.9444,837.0735,0.01945999,0.007615869,49.29947,389.1765,nf
855.7384,889.7811,0.009877732,0.005543917,59.36221,437.5131,nf
719.9454,117.531,0.004562197,0.0103316,86.35355,343.8493,f
789.628,778.28,0.02384581,0.01887096,17.75153,316.0829,f
1075.417,432.4718,0.003054365,0.04206825,63.88821,359.4331,nf
1064.921,506.0204,0.02887661,0.0120477,60.3759,414.3101,nf
945.5902,906.518,0.01199658,0.03658492,49.60831,443.2162,nf
822.94,907.8262,0.01632156,0.03338775,83.87813,491.8561,nf
719.531,99.22501,0.0115804,0.03521712,82.01728,298.0557,nf
812.8311,956.7317,0.03109087,0.005828784,17.9989,453.6091,f
965.4545,659.3257,0.005012348,0.02294245,80.56977,402.7424,nf
1063.638,789.4112,0.03187761,0.01018219,39.21309,480.3652,f
781.6091,518.8495,0.005307172,0.04266454,69.05536,429.1889,nf
705.7279,824.0234,0.04297349,0.005222365,63.32023,455.8272,nf
1063.452,959.0651,0.006801202,0.01846507,78.13844,418.5784,nf
1062.939,619.247,0.00402373,0.04215099,21.90925,455.7465,f
967.4542,142.3483,0.01190337,0.00536641,95.5659,470.7793,f
1053.133,817.5471,0.007138335,0.03114011,96.20437,350.196,nf
976.334,495.8589,0.007725974,0.04171784,96.09249,378.833,nf
721.1409,42.61995,0.03346921,0.003067121,6.232596,484.8135,f
1088.968,689.3627,0.005737232,0.01950508,12.5391,311.4976,f
959.7327,978.087,0.004222313,0.04544022,30.4356,485.3997,f
970.2951,550.0511,0.01449087,0.00722297,52.27235,314.8074,nf
936.4813,29.53586,0.01016038,0.004294808,17.1065,296.82,f
974.1323,74.13037,0.00423243,0.04467503,12.70281,404.6595,f
1098.029,782.1665,0.03506642,0.01403772,71.50095,323.6753,nf
1079.942,646.9727,0.03000928,0.0173204,24.83148,297.1299,f
1045.631,466.9358,0.03991897,0.004068782,99.89719,495.6814,nf
712.8472,613.2015,0.03828087,0.008434879,8.102001,396.7466,f
866.9374,203.4085,0.02144878,0.0221765,40.27978,323.3386,f
1097.238,24.91874,0.01884525,0.01839809,97.93287,479.8853,f
957.6156,649.6922,0.004156343,0.04534052,25.57173,368.2679,f
743.6673,360.8006,0.02734085,0.004685532,12.60416,444.3288,f
1098.538,224.1579,0.02576434,0.01155528,44.78268,294.2556,f
726.9198,46.42595,0.01627585,0.03116689,22.51579,440.1747,f
873.4701,809.9703,0.03028876,0.01850329,72.50082,482.4601,nf
712.0855,149.9397,0.03032233,0.004012093,24.85942,291.3975,f
916.5522,571.6632,0.004944919,0.04315541,47.33918,303.304,nf
922.1199,981.2779,0.02544183,0.02448727,92.6062,348.5528,nf
971.8701,981.7894,0.01042912,0.03945626,88.67983,298.1601,nf
1046.347,957.4697,0.01125126,0.003603955,69.6909,385.5803,nf
755.6962,17.10548,0.004672078,0.04263033,96.57409,329.6839,f
979.7668,756.0777,0.01410541,0.01666403,66.12374,370.001,nf
729.2559,15.8694,0.04382359,0.004521987,72.28376,308.9812,f
1090.464,616.4559,0.02000329,0.01434371,28.3852,448.4346,f
1035.318,713.0017,0.04211396,0.003261326,7.393582,444.0945,f
954.1128,438.5989,0.00904421,0.03783841,14.15923,302.9628,f
713.8756,935.8574,0.02597706,0.0199945,8.268656,390.4053,f
775.368,335.8696,0.00488489,0.02718021,98.17025,484.1001,nf
776.5376,40.28421,0.004633318,0.02348165,96.50738,369.3286,f
821.1301,86.91455,0.02881154,0.01457413,21.49526,498.0698,f
702.3076,707.1812,0.0452678,0.004478478,84.4847,324.1028,nf
748.6919,41.55148,0.03083144,0.01492538,59.7718,413.7125,f
703.126,935.1712,0.005269113,0.02575271,71.4015,297.7769,nf
1080.917,62.56249,0.0277651,0.004219243,6.492827,477.2656,f
1035.435,989.1938,0.02873416,0.003016908,7.431214,337.4527,f
961.2723,199.5247,0.03161532,0.006085661,90.7651,499.1046,f
1064.094,477.73,0.00631746,0.01911952,14.78312,499.0377,f
1073.074,13.78614,0.007488654,0.02090269,96.45077,390.4928,f
1071.887,398.241,0.04182071,0.007354085,44.66471,293.4242,nf
703.3871,202.4536,0.02934047,0.005140822,96.28156,461.9979,f
931.6189,932.8231,0.003455149,0.02424841,5.387848,450.2416,f
976.4869,804.3523,0.007693223,0.004696113,43.67063,493.6579,nf
722.0455,10.59529,0.006393373,0.02893967,63.36996,425.1173,f
730.3991,968.6542,0.008660834,0.004868114,7.878132,339.6912,f
1098.327,860.3296,0.008066905,0.003417604,92.31202,321.8791,nf
935.2916,37.54846,0.01157203,0.02783691,94.81102,296.5967,f
937.1242,411.3031,0.003257006,0.04001611,54.26367,494.5044,f
934.1258,382.0375,0.02672595,0.01682917,24.73492,361.3509,f
732.5804,971.6294,0.04488694,0.004365451,14.28303,496.4206,f
863.1974,620.9353,0.005244489,0.03309338,96.87993,401.5044,nf
1014.14,954.1917,0.02618635,0.0209118,91.20251,461.0859,nf
749.2923,687.2602,0.006053657,0.03380695,44.74474,420.479,f
894.9662,604.0111,0.04201446,0.007860775,14.07814,494.9706,f
1081.788,988.8184,0.003612205,0.03678813,10.33003,485.5614,f
917.055,301.8348,0.005940289,0.04357958,99.26961,473.1736,nf
722.8868,941.9837,0.003762668,0.03032414,9.015708,480.1583,f
957.2323,532.6645,0.003095855,0.008743975,10.14955,435.2941,f
914.8451,925.4362,0.009343615,0.02651491,68.72695,488.2788,nf
1031.846,12.9735,0.003964307,0.007741028,70.51164,498.8124,f
726.5241,599.681,0.0222755,0.003627492,80.65227,400.5335,nf
706.8204,831.0701,0.04462362,0.004515313,10.1203,309.0845,f
1077.814,335.5115,0.004961208,0.01062445,99.93993,296.331,nf
1093.177,976.7701,0.007532643,0.01121441,5.912072,494.0943,f
897.0462,987.191,0.03048631,0.01232324,36.10657,497.6151,f
1082.505,861.3336,0.0450201,0.003036496,47.77924,298.7755,nf
