ETOH_feed,Solvent_flowrate,Solvent_T,Reflux_ratio1,reflux_ratio2,Purity,Q_R1,Q_R2,QC1,QC2,QC3
0.92883,75.63,45.07,2.535833333,2.7875,0.999797909,12358.4031,4531.67159,-10675.695,-3490.07031,-2119.38171
0.861143333,58.50333333,41.69,0.800833333,0.874166667,0.963309945,7138.07425,2300.08476,-5464.63433,-1693.25635,-1668.22082
0.855856667,84.77666667,44.43,1.2475,1.525833333,0.958166953,9056.16432,3043.20572,-6824.70187,-2282.05634,-2382.52857
0.85525,87.53,51.49,1.664166667,0.865833333,0.95757651,10289.4559,2461.2431,-8090.56827,-1689.47441,-2360.65165
0.88931,69.19,40.95,2.1675,1.554166667,0.990581306,11504.9933,2981.96207,-9576.06635,-2306.51176,-1981.89204
0.861403333,94.95,58.07,2.615833333,0.869166667,0.963564806,13239.4406,2500.13477,-10971.8287,-1693.88042,-2461.72031
0.828123333,68.86333333,56.85,1.120833333,1.994166667,0.931044372,8193.22656,3377.03012,-6463.14059,-2703.20194,-1802.75529
0.840083333,104.9366667,56.35,1.2825,1.354166667,0.942769097,9449.19589,2983.11354,-6945.10766,-2129.72784,-2752.60369
0.827863333,64.10333333,34.03,1.229166667,0.625833333,0.930789158,8654.13054,2112.29991,-6793.50626,-1471.05654,-1900.51841
0.88983,80.48333333,40.33,1.884166667,1.3825,0.991082261,10915.3121,2891.25737,-8718.88066,-2152.63521,-2312.36539
0.890263333,91.21666667,56.29,2.0975,2.2175,0.99150003,11587.9578,3699.521,-9363.24,-2905.76383,-2395.70311
0.834883333,99.66333333,40.03,2.654166667,1.305833333,0.937677176,13765.5553,2916.30924,-11126.1967,-2085.65235,-2866.72833
0.804636667,102.6966667,31.51,2.4325,0.700833333,0.907894735,13329.2118,2381.76545,-10492.1999,-1547.36344,-3076.54703
0.886883333,70.12333333,40.07,2.6975,1.045833333,0.988241362,13140.5821,2528.76335,-11182.0178,-1848.71134,-2017.04573
0.862616667,86.59666667,57.67,1.080833333,2.524166667,0.964742874,8409.89751,3953.3042,-6313.07357,-3181.99678,-2255.78697
0.86539,88.79,50.45,0.560833333,1.1925,0.967430747,6978.37645,2762.57824,-4733.80174,-1982.48377,-2411.29232
0.922243333,78.47666667,46.75,1.694166667,1.6525,0.999895469,9904.37657,3464.92997,-8134.36361,-2453.89487,-2178.28293
0.862443333,95.69666667,31.25,2.969166667,1.209166667,0.964575822,14721.8917,2810.90103,-12042.3469,-1998.38039,-2879.68237
0.904736667,99.52333333,59.75,1.4925,1.134166667,0.999967408,9767.1407,2891.34347,-7525.41514,-1966.25932,-2557.01511
0.886363333,71.29,36.93,1.1025,1.484166667,0.987737601,8378.02821,2931.29154,-6358.87852,-2243.54396,-2085.59303
0.899363333,103.4433333,58.15,2.4525,1.254166667,0.999952007,12880.4574,2895.18306,-10423.8592,-2043.19076,-2683.64908
0.83757,83.61,53.89,1.3175,1.270833333,0.940308907,9129.60474,2807.02348,-7053.88423,-2052.40663,-2226.21204
0.83575,70.87,46.97,1.7875,1.819166667,0.938526384,10368.9064,3231.12475,-8486.42752,-2545.51092,-1964.55189
0.83679,79.55,50.25,2.2225,0.534166667,0.939545337,11843.4694,2118.73522,-9809.45103,-1393.65839,-2154.81688
0.818243333,97.47,40.45,1.324166667,2.2325,0.921326387,9666.62079,3742.55381,-7091.82035,-2919.69303,-2799.48965
0.881943333,57.94333333,37.07,2.8875,1.785833333,0.983472144,13474.1216,3119.07171,-11764.3791,-2514.84934,-1694.33554
0.81495,45.48333333,46.01,1.3775,1.055833333,0.918080676,8609.33559,2369.2167,-7257.64383,-1856.06377,-1267.35669
0.872496667,100.3166667,34.77,2.759166667,1.784166667,0.974331811,14138.4049,3350.92218,-11390.2361,-2515.97871,-2967.19204
0.88359,76.47,40.23,1.204166667,1.539166667,0.985061008,8770.44096,3010.63783,-6668.82886,-2293.44522,-2198.62187
0.896503333,55.56333333,57.97,1.070833333,1.555833333,0.997505796,7736.91155,2895.1094,-6254.52115,-2307.30921,-1444.64913
0.89295,52.53,44.55,2.184166667,1.839166667,0.994088447,11155.2824,3129.23925,-9621.71233,-2562.73679,-1475.98882
0.869983333,48.98333333,46.03,2.560833333,0.985833333,0.971895671,12232.7992,2332.99948,-10792.8447,-1793.16199,-1364.55828
0.871023333,78.66333333,41.73,2.754166667,0.790833333,0.972903952,13507.1089,2347.08894,-11377.2854,-1620.92361,-2240.39814
0.918776667,47.07,44.17,1.809166667,1.9425,0.998574174,9721.49216,3411.60972,-8483.18086,-2722.4695,-1325.53378
0.921116667,67.79,45.99,1.195833333,1.510833333,0.999810157,8215.65085,3229.78298,-6629.87425,-2323.36133,-1889.66264
0.865736667,53.60333333,36.29,1.240833333,1.969166667,0.967774299,8409.03207,3254.25814,-6795.72548,-2680.03496,-1573.88818
0.830376667,69.65666667,39.39,2.659166667,1.765833333,0.933257151,13083.4353,3175.77798,-11147.8886,-2497.36509,-2012.05986
0.830116667,70.63666667,45.61,1.869166667,2.954166667,0.933001862,10631.9007,4253.86451,-8741.3975,-3569.16447,-1973.42198
0.80169,77.35666667,48.55,0.7275,2.5975,0.90497763,7278.88909,3970.54887,-5282.52856,-3247.71347,-2125.74457
0.851523333,76.70333333,41.75,2.385833333,0.719166667,0.953944827,12364.718,2271.44866,-10287.0827,-1556.56898,-2183.68925
0.824223333,71.61666667,44.15,2.520833333,2.430833333,0.927212227,12661.409,3787.44089,-10734.9575,-3097.14384,-2016.75677
0.852476667,93.87666667,32.05,1.395833333,2.620833333,0.954873827,9896.76115,4076.1801,-7278.30586,-3269.56512,-2816.25641
0.887836667,92.75666667,48.87,1.555833333,0.755833333,0.989159881,10092.9222,2387.06677,-7728.40817,-1592.66432,-2536.80812
0.881856667,91.40333333,35.95,2.705833333,1.8675,0.983388266,13727.529,3384.61826,-11214.7515,-2590.32389,-2687.5964
0.900056667,103.35,46.39,0.9325,1.1525,0.999967884,8465.01336,2820.43133,-5834.69763,-1957.98019,-2870.68011
0.91505,86.08333333,46.99,0.619166667,1.530833333,0.999904753,6882.62159,3339.36933,-4888.79321,-2345.18425,-2385.76765
0.84563,56.91666667,36.15,2.5725,2.445833333,0.94819286,12544.3025,3707.5968,-10862.4858,-3110.13285,-1672.49963
0.81391,60.37,47.51,2.449166667,1.0225,0.917055083,12175.6613,2446.48484,-10530.4662,-1826.93898,-1667.66589
0.910283333,91.91666667,47.87,0.680833333,1.624166667,0.999933596,7243.38975,3398.79621,-5074.93819,-2428.58519,-2534.75352
0.815036667,68.16333333,46.85,1.6375,1.6075,0.918166146,9869.87766,3023.88944,-8051.23896,-2354.54341,-1890.6605
0.90855,72.13,51.15,0.5125,2.955833333,0.999669778,6305.32145,4473.45185,-4566.95246,-3653.88281,-1953.11159
0.908983333,76.84333333,42.05,1.685833333,1.4425,0.99986666,10046.9469,3113.38661,-8109.23546,-2258.1605,-2188.15277
0.868163333,55.51666667,41.23,1.6175,1.234166667,0.970129946,9550.58085,2604.53644,-7935.5108,-2017.32295,-1587.76204
0.92961,95.23,51.87,2.234166667,1.8475,0.999952784,11714.7062,3847.33421,-9764.66449,-2624.70326,-2567.50283
0.84069,103.21,42.15,1.209166667,0.504166667,0.943362634,9415.67185,2199.9378,-6721.44744,-1381.10149,-2906.39681
0.91011,46.37,39.73,1.989166667,1.670833333,0.998221974,10337.691,3100.61721,-9027.19357,-2471.22269,-1337.29417
0.90101,47.25666667,45.37,1.750833333,1.190833333,0.998425965,9682.04021,2565.14991,-8307.18354,-2004.75319,-1321.60929
0.929523333,69.79666667,50.57,1.5775,2.075833333,0.999833846,9295.09168,3821.94127,-7782.19019,-2833.32517,-1896.2942
0.924843333,68.95666667,33.09,1.784166667,0.8275,0.999784048,10120.8803,2635.88741,-8406.22374,-1689.90636,-2057.13938
0.92233,92.94333333,31.65,2.064166667,1.1675,0.999944461,11518.9698,3135.46853,-9251.41027,-2007.43814,-2792.88921
0.868076667,49.49666667,53.91,1.029166667,2.630833333,0.970044967,7540.919,3821.22588,-6151.93608,-3276.78782,-1318.92249
0.91895,101.7166667,44.39,1.5025,1.490833333,0.999973331,9866.66404,3459.44785,-7555.59995,-2308.74371,-2859.59779
0.926576667,87.99666667,39.53,0.5775,1.3975,0.999918877,6774.43312,3346.70403,-4762.99998,-2214.36004,-2539.80672
0.81651,91.63666667,40.13,1.455833333,1.265833333,0.919618517,9933.69941,2842.7901,-7495.2569,-2048.74728,-2634.71508
0.877956667,43.66333333,45.41,0.744166667,2.370833333,0.979614498,6621.23317,3541.27756,-5281.04856,-3042.04787,-1221.21648
0.905603333,61.16333333,31.69,2.055833333,1.285833333,0.999442606,10965.5828,2813.20609,-9226.89152,-2106.35291,-1837.94479
0.903003333,86.97,57.79,0.5875,2.9375,0.999878586,6835.315,4442.14038,-4793.22399,-3607.31927,-2264.05551
0.88255,96.39666667,52.19,1.409166667,2.470833333,0.984056909,9685.4516,3952.63645,-7290.07178,-3134.45851,-2593.88444
0.847883333,71.24333333,51.93,2.815833333,1.110833333,0.950393389,13438.543,2594.08927,-11598.9888,-1907.32059,-1918.85255
0.922156667,72.31666667,38.87,1.2525,2.8075,0.999863756,8542.3859,4477.26553,-6800.91103,-3520.72623,-2095.27674
0.906643333,44.59666667,44.81,1.3025,1.645833333,0.998322225,8223.82341,3028.64694,-6953.38925,-2442.76784,-1251.36305
0.881076667,47.77,35.01,2.049166667,2.0825,0.982634429,10728.4856,3313.39368,-9228.4787,-2782.08288,-1411.94583
0.88879,95.83666667,52.37,1.684166667,2.585833333,0.99007935,10498.0976,4053.79266,-8115.42207,-3238.10532,-2576.20565
0.82223,91.87,55.37,1.520833333,2.215833333,0.925251358,9916.57975,3701.18755,-7687.95684,-2904.3132,-2426.15659
0.904823333,101.0633333,43.95,0.919166667,1.034166667,0.999966042,8315.88581,2808.98593,-5794.44362,-1875.43992,-2845.25247
0.85811,45.90333333,55.61,2.595833333,1.615833333,0.960361458,12220.763,2877.85719,-10915.8053,-2361.07208,-1210.70482
0.804723333,53.93,54.19,1.3675,1.160833333,0.907980387,8689.13714,2527.17217,-7236.7104,-1951.14791,-1433.97194
0.84953,52.85666667,45.83,2.269166667,2.140833333,0.952000471,11449.1492,3403.80864,-9935.17494,-2834.86531,-1474.82665
0.91037,91.26333333,33.51,0.684166667,0.709166667,0.999937307,7438.78498,2550.06243,-5084.99334,-1586.85213,-2712.92074
0.851696667,41.84333333,38.07,2.764166667,1.165833333,0.954113966,12778.1593,2439.17981,-11436.3026,-1955.07934,-1217.03657
0.87293,52.48333333,58.39,1.089166667,2.1325,0.974750402,7741.15724,3393.57671,-6329.81287,-2827.32295,-1361.35305
0.884023333,60.27666667,44.59,2.100833333,2.5675,0.985480834,11074.9755,3840.04395,-9381.16852,-3219.98521,-1693.45455
0.88697,62.93666667,58.23,2.740833333,2.5625,0.988325004,12931.2966,3852.90061,-11312.9344,-3215.57124,-1634.14203
0.84589,75.58333333,51.65,2.190833333,1.220833333,0.948446751,11635.9536,2718.38716,-9701.67336,-2006.70275,-2039.17855
0.860623333,104.19,39.63,1.935833333,1.7925,0.962806152,11674.0743,3375.47745,-8909.35564,-2523.8293,-3004.69614
0.846063333,63.73,35.59,2.789166667,2.420833333,0.948616167,13363.2058,3730.16445,-11520.6348,-3087.81934,-1878.06327
0.869376667,90.47,36.41,1.2625,1.915833333,0.971306223,9337.01796,3423.69162,-6858.17564,-2633.81735,-2653.92575
0.916263333,63.82333333,46.93,0.8075,2.629166667,0.999692234,6998.8362,4191.04046,-5457.51587,-3360.1177,-1770.13434
0.885323333,60.55666667,41.61,1.604166667,1.860833333,0.98673536,9605.28202,3204.25707,-7877.20782,-2582.59257,-1728.80841
0.91089,93.59666667,55.97,1.855833333,2.019166667,0.999950549,10699.5022,3783.83791,-8622.40502,-2794.31592,-2463.04805
0.890436667,64.52333333,37.33,2.784166667,1.560833333,0.991667549,13298.6299,2959.19154,-11438.6406,-2312.27146,-1883.93416
0.889916667,82.81666667,45.23,2.129166667,1.019166667,0.991165993,11648.2942,2575.64287,-9459.40416,-1826.13958,-2315.63103
0.90257,59.01666667,51.47,0.739166667,2.634166667,0.999426638,6801.45429,3986.75565,-5251.40572,-3328.97534,-1595.09603
0.80819,45.71666667,54.43,1.710833333,2.6125,0.911407831,9576.89042,3775.70715,-8282.44008,-3260.16474,-1214.48619
0.898756667,108.8566667,38.67,1.5125,2.3525,0.999673626,10496.5022,3900.49233,-7586.11767,-3028.61111,-3155.97241
0.801516667,98.54333333,56.13,1.7725,1.0025,0.904806832,10834.3354,2637.27716,-8478.20867,-1813.56882,-2586.32527
0.864176667,90.37666667,40.51,2.364166667,2.850833333,0.966259906,12622.7402,4266.86738,-10204.4927,-3476.78891,-2595.43539
0.872323333,73.29666667,42.65,0.530833333,2.055833333,0.974155037,6635.40733,3458.76154,-4638.61742,-2758.95033,-2080.73038
0.897803333,43.43,48.73,0.894166667,2.079166667,0.997855892,7029.20751,3297.11653,-5720.66849,-2791.77589,-1192.31801
0.839823333,68.21,31.43,0.525833333,2.0425,0.942511135,6630.55256,3416.65114,-4642.94882,-2746.73622,-2052.68729
0.91999,105.3566667,53.31,0.885833333,2.704166667,0.999972296,7923.25554,4619.09804,-5693.80687,-3429.37566,-2816.95264
0.826736667,88.23,46.05,2.390833333,1.6125,0.929682618,12615.0288,3138.92607,-10335.2412,-2360.3861,-2457.58256
0.87865,107.8766667,47.47,1.815833333,2.434166667,0.980287947,11257.0279,3970.10255,-8525.03536,-3102.15596,-2981.78532
0.823096667,73.20333333,32.25,0.929166667,1.699166667,0.926103518,7977.09605,3136.48084,-5882.86017,-2437.45489,-2193.58288
0.80299,62.56333333,57.11,2.164166667,2.590833333,0.906265426,11268.5269,3876.06973,-9674.05218,-3241.12589,-1635.52934
0.834536667,109.8366667,52.25,2.934166667,1.3175,0.937337401,14660.538,2970.6389,-11979.2743,-2097.48487,-2951.26941
0.90517,46.51,53.61,1.379166667,1.340833333,0.998568419,8442.71074,2747.29519,-7184.67221,-2157.54113,-1241.26613
0.862183333,56.77666667,47.59,1.559166667,2.154166667,0.964322742,9349.35318,3443.45286,-7764.71409,-2847.02376,-1568.71343
0.82041,72.55,31.83,1.340833333,0.905833333,0.923460156,9222.91172,2416.61833,-7140.67575,-1723.15771,-2176.70754
0.80585,52.76333333,33.21,1.669166667,1.039166667,0.909094743,9758.0009,2409.00847,-8157.61496,-1841.4381,-1573.12169
0.809836667,93.31666667,36.51,2.855833333,2.8425,0.913034593,14306.5667,4273.54467,-11778.2535,-3469.43661,-2736.69026
0.842856667,62.00333333,35.29,1.744166667,2.029166667,0.945482281,10151.4214,3365.64025,-8346.85632,-2734.4785,-1829.87114
0.89841,77.63666667,36.05,2.845833333,2.2225,0.999342011,13796.6298,3633.7324,-11612.4238,-2909.52771,-2282.18075
0.89009,77.73,40.91,0.6175,1.054166667,0.991323993,7015.02579,2579.82517,-4889.66397,-1856.9309,-2225.44888
0.82561,48.75,40.67,1.7675,1.874166667,0.928575399,9897.32274,3132.8725,-8436.55044,-2594.18671,-1398.86702
0.860363333,109.0433333,38.15,1.0325,1.119166667,0.96255196,9077.01717,2788.18552,-6168.24489,-1919.74283,-3165.60417
0.877696667,54.35,33.75,2.354166667,2.380833333,0.979366352,11811.3469,3631.03046,-10156.1263,-3051.4141,-1616.81505
0.86357,106.7566667,58.57,1.624166667,1.660833333,0.96567007,10475.1004,3267.64762,-7960.49663,-2405.57668,-2763.99702
0.912883333,66.06333333,34.67,2.695833333,1.5525,0.999467464,12896.5207,3184.75354,-11159.3056,-2363.65366,-1955.80304
0.90699,84.03,48.51,1.154166667,0.809166667,0.999928268,8544.58646,2545.19486,-6503.96698,-1672.72522,-2306.31614
0.867036667,87.76333333,50.49,0.870833333,0.8325,0.96903439,7894.51434,2432.23171,-5672.69875,-1659.75788,-2380.18318
0.86591,57.80333333,31.29,1.9475,0.729166667,0.967943163,10689.7289,2164.40234,-8938.60266,-1562.83983,-1738.89426
0.89321,108.0633333,56.61,2.3975,1.3525,0.99433869,12853.7583,2994.8638,-10265.9898,-2128.63015,-2829.97764
0.91817,50.47666667,41.89,2.7175,2.4875,0.99831102,12543.3856,3951.07406,-11226.5752,-3226.90885,-1439.22138
0.89087,67.32333333,50.79,1.4525,0.8375,0.992083928,9197.93325,2323.70732,-7412.91507,-1661.16853,-1824.36158
0.85967,100.5966667,37.63,0.629166667,2.500833333,0.961874084,7651.69008,3998.74046,-4944.69574,-3161.72035,-2932.71457
0.852823333,80.81,38.11,2.6375,1.855833333,0.955212303,13267.7039,3320.15371,-11049.8563,-2579.12624,-2349.8258
0.843463333,86.83,34.39,1.364166667,2.6925,0.946075079,9598.19999,4106.38438,-7190.46415,-3333.82869,-2574.35585
0.893643333,98.12333333,54.97,0.914166667,1.565833333,0.994751468,8179.28976,3143.95544,-5783.62777,-2319.20587,-2596.24679
0.83471,45.53,50.89,2.469166667,0.699166667,0.937507333,11887.2145,2047.62432,-10563.1437,-1534.75105,-1233.48651
0.923543333,47.53666667,40.69,0.844166667,2.8275,0.998841268,6817.81739,4252.91313,-5568.88859,-3534.63395,-1364.16737
0.80689,98.91666667,32.63,1.5675,0.7575,0.910122881,10569.7868,2416.98973,-7845.83905,-1595.81696,-2949.70672
0.879776667,43.99,41.93,1.034166667,1.4275,0.981376381,7528.56493,2692.73321,-6157.60781,-2191.12507,-1253.65643
0.921463333,41.05,52.35,2.725833333,2.409166667,0.99647863,12318.9251,3789.8163,-11254.6648,-3147.99063,-1103.97539
0.874403333,89.21,48.13,2.450833333,2.8675,0.976178661,12742.7905,4276.17538,-10453.369,-3491.76959,-2457.23479
0.82171,41.19,55.15,0.8925,1.339166667,0.924739444,6982.05141,2590.18738,-5772.07699,-2111.36879,-1089.29675
0.91531,56.82333333,41.71,0.865833333,1.369166667,0.999470376,7097.2677,2954.13906,-5633.81473,-2194.14844,-1621.34519
0.865563333,97.28333333,45.53,0.960833333,2.054166667,0.96760465,8456.27251,3580.77562,-5946.73045,-2758.94161,-2717.99388
0.832543333,60.69666667,59.31,2.539166667,0.8875,0.935382936,12324.6915,2326.76868,-10779.2921,-1705.45672,-1564.05629
0.869463333,97.89,58.65,1.765833333,1.6425,0.971390877,10708.181,3212.11453,-8383.79087,-2388.22249,-2533.47787
0.85577,60.04333333,40.09,0.9725,1.940833333,0.958082175,7709.687,3273.04416,-5989.71681,-2654.72151,-1728.16354
0.918863333,82.30333333,32.11,2.249166667,1.735833333,0.999876697,11871.1741,3543.12795,-9810.05859,-2533.70821,-2468.33778
0.881163333,47.16333333,52.47,1.055833333,1.2825,0.982716686,7582.08206,2586.83917,-6222.04969,-2060.48596,-1266.96868
0.86279,87.57666667,58.61,1.134166667,2.5875,0.964911468,8579.2359,4015.39265,-6474.73402,-3239.16915,-2268.31971
0.904043333,50.71,49.55,0.7625,0.944166667,0.998862715,6702.93926,2402.11217,-5322.28145,-1788.95226,-1385.03413
0.903263333,76.19,56.19,2.1625,2.1675,0.999810056,11386.4231,3681.32009,-9548.48383,-2904.53628,-2002.54602
0.88905,64.29,36.85,2.345833333,0.5575,0.99033078,11974.3314,2051.56257,-10115.5595,-1410.13662,-1877.5579
0.912796667,49.82333333,51.71,2.9325,2.959166667,0.997958467,13138.2523,4349.86303,-11876.4538,-3665.11816,-1344.89587
0.927356667,57.33666667,48.63,2.720833333,0.6275,0.999108893,12567.1797,2348.88157,-11235.3684,-1502.21642,-1574.0048
0.801256667,61.21,47.77,0.8625,1.734166667,0.904549027,7352.48477,3094.27173,-5695.65937,-2468.40168,-1689.26044
0.835403333,41.65666667,30.95,2.7125,2.7325,0.938186863,12680.608,3851.29401,-11303.0507,-3368.32971,-1256.87001
0.803596667,91.35666667,43.99,2.5075,2.419166667,0.906865796,13096.8355,3882.17209,-10722.9047,-3087.59821,-2574.54754
0.819716667,61.77,35.49,0.7675,1.744166667,0.922776843,7182.41519,3106.95188,-5392.22437,-2477.43877,-1820.96498
0.802383333,89.91,59.41,2.6125,2.230833333,0.905664945,13168.893,3705.18244,-11045.6492,-2917.71845,-2317.09996
0.856723333,43.38333333,31.97,2.235833333,1.600833333,0.959011625,11240.5902,2844.27455,-9824.72737,-2347.45794,-1302.08663
0.907076667,57.47666667,39.13,1.314166667,1.459166667,0.999481759,8563.2119,2962.34965,-6987.47585,-2269.44279,-1662.61083
0.908896667,85.85,32.69,1.8575,0.974166667,0.999915656,10885.8749,2739.03547,-8627.47675,-1827.35893,-2565.16402
0.847276667,79.36333333,50.13,0.9475,1.975833333,0.949799818,7955.08145,3420.6189,-5920.2989,-2687.20746,-2160.99887
0.830463333,80.25,35.21,2.3675,1.7525,0.933342172,12491.9206,3223.90708,-10259.1937,-2485.96147,-2368.77274
0.84277,64.80333333,48.31,2.8125,2.0925,0.945397717,13336.4541,3440.71301,-11596.5007,-2791.71608,-1783.15242
0.808276667,61.86333333,59.51,1.6975,0.854166667,0.911493439,9800.3254,2304.31134,-8241.61037,-1675.59761,-1591.97555
0.906816667,50.94333333,57.69,1.654166667,1.679166667,0.998975913,9307.19392,3112.67246,-8014.64723,-2472.62481,-1327.00082
0.86617,63.17,37.85,2.414166667,1.3275,0.968195717,12168.2815,2740.0096,-10353.4634,-2101.88069,-1839.19544
0.81937,108.81,44.65,2.0725,2.1225,0.922436295,12155.5465,3692.81276,-9373.8689,-2821.41024,-3054.6024
0.845456667,102.4166667,59.91,2.2675,2.909166667,0.948023398,12328.153,4375.2622,-9935.3332,-3530.03676,-2631.5468
0.88281,70.96333333,52.81,1.570833333,1.6725,0.984308535,9615.32088,3099.32108,-7778.99186,-2413.28213,-1902.49177
0.83003,46.23,42.73,0.6475,2.645833333,0.932915392,6413.96504,3809.78276,-5019.46012,-3290.23678,-1312.11824
0.841903333,57.66333333,51.11,2.9825,0.885833333,0.94455024,13679.6746,2304.94266,-12114.9429,-1703.69905,-1560.34913
0.808016667,82.11666667,32.33,1.4025,0.7375,0.911236417,9647.56861,2317.30717,-7340.55359,-1573.96512,-2454.81193
0.867816667,89.30333333,54.03,2.150833333,2.609166667,0.969793754,11759.7642,4043.54304,-9552.85371,-3258.79367,-2377.47448
0.889483333,73.85666667,59.61,0.959166667,2.4325,0.990745325,7743.57036,3801.89903,-5922.90927,-3098.70677,-1901.36684
0.821016667,71.52333333,33.29,2.3075,0.684166667,0.924057539,12130.4974,2210.24134,-10088.6815,-1524.40423,-2128.37193
0.869723333,88.83666667,36.43,0.589166667,1.279166667,0.971636542,7255.72858,2841.06063,-4816.99467,-2060.38201,-2604.4307
0.848663333,63.49666667,43.21,2.590833333,1.325833333,0.951154745,12678.163,2740.60022,-10913.9578,-2100.40042,-1796.64798
0.888616667,108.7633333,54.77,2.610833333,0.6075,0.989912948,13550.2297,2320.51218,-10917.38,-1470.06141,-2860.29027
0.83601,67.37,49.79,1.1525,0.960833333,0.93878077,8329.9712,2435.38631,-6552.98339,-1772.02175,-1836.69484
0.894596667,56.54333333,55.35,0.504166667,2.2675,0.995658428,6067.93482,3543.93056,-4544.35008,-2949.105,-1493.72806
0.84303,40.25666667,50.67,1.6075,1.2775,0.945651767,9158.87922,2526.74216,-7930.98352,-2055.72065,-1092.82945
0.927443333,67.88333333,51.21,2.3375,1.905833333,0.999691462,11563.03,3635.96237,-10077.0236,-2680.09499,-1837.4879
0.811656667,105.31,58.11,2.510833333,0.750833333,0.914831568,13196.3206,2438.67075,-10721.8676,-1591.98981,-2724.48774
0.908636667,50.10333333,53.71,0.950833333,2.185833333,0.998992033,7183.6668,3592.12606,-5890.85499,-2944.16867,-1336.638
0.884803333,83.79666667,56.33,1.2925,2.139166667,0.986232594,8999.07969,3591.5518,-6934.96039,-2834.7023,-2200.36896
0.820843333,74.27666667,33.39,0.5175,1.720833333,0.9238838,6735.72963,3162.1736,-4628.88888,-2457.02816,-2212.97553
0.804376667,57.38333333,51.45,2.935833333,2.070833333,0.907637574,13575.9269,3372.43226,-12031.1558,-2771.88346,-1550.98677
0.849876667,66.39,58.91,2.620833333,0.589166667,0.952338734,12669.1275,2093.36744,-11003.4157,-1438.74196,-1712.07824
0.838783333,50.24333333,40.99,1.220833333,2.3575,0.941496998,8252.66018,3580.18458,-6758.59742,-3030.23637,-1439.36856
0.87813,67.55666667,54.57,2.204166667,0.6825,0.979785422,11446.3273,2185.03529,-9701.38588,-1522.25919,-1789.50054
0.91167,93.22333333,48.19,1.414166667,1.309166667,0.999957727,9460.66974,3136.71096,-7288.92267,-2139.59637,-2565.61595
0.866863333,70.49666667,36.73,2.7775,2.435833333,0.968868802,13449.6348,3785.34129,-11454.2334,-3101.61081,-2065.21992
0.909156667,91.73,34.93,1.360833333,2.860833333,0.999952947,9491.30762,4521.72311,-7127.90329,-3568.1378,-2712.31216
0.892256667,52.39,45.59,1.2975,1.7175,0.993419515,8465.06287,3018.43032,-6943.1136,-2452.98684,-1463.59563
0.87891,46.09,52.49,1.319166667,1.1325,0.980539125,8359.62271,2443.15173,-7021.12227,-1925.19951,-1237.88712
0.884716667,91.49666667,38.35,0.695833333,1.544166667,0.986143759,7612.94105,3093.25518,-5130.13083,-2299.0725,-2656.37744
0.90959,53.27666667,40.17,2.160833333,2.2075,0.998925564,10995.6681,3651.54548,-9544.6628,-2966.11629,-1532.98273
0.879256667,42.68333333,37.13,0.565833333,2.654166667,0.980868487,6115.62316,3788.94526,-4740.30757,-3297.60608,-1247.96124
0.85343,42.87,41.21,1.290833333,2.865833333,0.955803215,8301.8255,3981.53494,-6958.46549,-3488.64336,-1226.78419
0.879603333,71.15,53.69,0.605833333,2.3125,0.981202716,6690.34673,3677.8333,-4861.18938,-2990.32284,-1898.06852
0.883416667,72.50333333,47.71,2.4975,0.584166667,0.984895149,12508.5662,2125.27415,-10582.0851,-1435.60477,-1995.77968
0.899536667,72.45666667,44.03,2.9775,0.664166667,0.999545312,13966.3849,2216.49848,-12009.6534,-1513.45264,-2037.39218
0.86487,84.96333333,38.47,1.690833333,1.409166667,0.966933036,10477.8072,2938.87196,-8161.34619,-2177.01112,-2465.09099
0.81755,99.85,34.79,1.3625,1.800833333,0.920643336,9927.65,3363.87364,-7209.43378,-2530.95062,-2953.13486
0.871976667,72.59666667,54.23,2.8325,2.999166667,0.973827988,13463.5718,4305.96806,-11613.2266,-3609.82523,-1930.73969
0.876743333,66.99666667,44.97,0.9275,2.674166667,0.978441596,7670.15456,3979.19263,-5837.07298,-3316.42854,-1878.30098
0.817116667,74.83666667,47.91,1.645833333,2.720833333,0.920216503,10027.5418,4067.70097,-8074.5057,-3358.84567,-2064.00453
0.861836667,64.15,57.31,2.0675,1.725833333,0.963985998,10949.54,3105.72005,-9307.45187,-2461.02209,-1674.60527
0.838956667,40.49,55.83,2.529166667,1.604166667,0.941667062,11938.2034,2823.47204,-10739.9594,-2350.37444,-1066.56358
0.826216667,57.61666667,55.41,2.6925,1.9375,0.929171707,12775.5946,3253.7144,-11255.4723,-2651.63092,-1521.4842
0.85031,77.12333333,58.83,1.9875,2.945833333,0.952761331,10959.9276,4283.55555,-9078.26307,-3561.89488,-1995.14105
0.881423333,63.59,38.93,1.829166667,0.899166667,0.982969206,10381.8181,2356.06641,-8562.24633,-1716.22049,-1839.95913
0.925276667,75.49,30.29,1.0225,1.3375,0.999895959,7983.85377,3170.61641,-6106.46945,-2159.85252,-2284.53069
0.88047,65.55,43.55,1.729166667,2.034166667,0.982047755,10077.8905,3392.75646,-8260.65269,-2739.12855,-1851.87184
0.891216667,91.54333333,49.27,1.0425,1.8025,0.992415972,8506.09161,3326.62453,-6173.39181,-2531.75645,-2504.38495
0.83913,44.17666667,48.07,2.314166667,2.204166667,0.941836705,11404.304,3395.05925,-10085.447,-2891.73991,-1217.3739
